"platform","url","createdAt","text","media","commentCount","shareCount","likeCount","videoplayCount"
"Twitter/X","https://x.com/Fonterra/status/783350001992806400","2016/10/04 16:56:09","The Global Dairy Trade price index was down 3% in the latest round overnight, full result's on their site: https://t.co/Zt1KHtRnNV",,0,5,2,
"Twitter/X","https://x.com/Fonterra/status/783126376714936320","2016/10/04 02:07:32","@stevens_phil Hi Phil, hear you sir, bit more on effluent, waterway and nutrient mgmt, all part of the picture hey: https://t.co/aM98p5yp6Q",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/783109600283234304","2016/10/04 01:00:52","@damian_newell yes, we're working on this also, fencing waterways one way we're doing this, 97% fenced by our farmers on farm at last count,",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/783094274933915649","2016/10/03 23:59:58","@REasther Hi, yes working on this also, fencing waterways one way we're doing this, 97% fenced by our farmers on farm at last count, ta.",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/783093938223579136","2016/10/03 23:58:38","@REasther Thanks Richard, message received loud and clear on the language here, appreciate it.",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/783090781879840768","2016/10/03 23:46:06","Our Anchor Uno now contains the lowest levels of sugar (per 100g) in any kids’ yoghurt brand in New Zealand. More:
https://t.co/SuckKZKh5M https://t.co/z1wn3kZYdn",,2,3,8,
"Twitter/X","https://x.com/Fonterra/status/783054871695986688","2016/10/03 21:23:24","@REasther &amp; wind power with the aim of reducing our reliance on fossil fuels &amp; reduced our manufacturing energy intensity by &gt;16% since 2003",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/783054502576263168","2016/10/03 21:21:56","@REasther we are also developing alternative, renewable sources of energy e.g. biomass, solar, geothermal",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/783044632775053312","2016/10/03 20:42:43","@REasther whilst we still use coal, we're also looking towards renewable sources of energy, Gripe 3 has the details https://t.co/g3pKjmFpOm",,2,0,0,
"Twitter/X","https://x.com/Fonterra/status/783026859801845760","2016/10/03 19:32:05","@MichaJohansen hm, it seems your change of address info might have been ""lost in the mail"". Please DM your details and we can double check.",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/782818716102848512","2016/10/03 05:45:00","They say “dairy is bad for you.” Find out the other side of the story here – https://t.co/M9fSIbO3cP https://t.co/AaAoAexUAx",,10,5,10,
"Twitter/X","https://x.com/Fonterra/status/782779397069639680","2016/10/03 03:08:46","Now that's what we call some speedy milking! Thanks Chanel for sharing this awesome time lapse. #431AM #agchatnz https://t.co/XcHEW72HH2",,2,9,14,
"Twitter/X","https://x.com/Fonterra/status/782772534747860992","2016/10/03 02:41:30","“This is a big step to ensuring we have the best people to lead our Co-operative into the future"" - John Wilson. https://t.co/d0bPDcBdGG",,0,2,2,
"Twitter/X","https://x.com/Fonterra/status/782706525764673537","2016/10/02 22:19:12","@jonobavin Hope that's useful, bit going on! Cheers",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/782706413420224512","2016/10/02 22:18:45","@jonobavin milk across our other South Island sites where we have capacity, and reviewed our product mix to minimise impact on customers.",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/782706345749340161","2016/10/02 22:18:29","@jonobavin to be done carefully and work needs to happen around the site which is still in operation. To manage volumes we’re balancing...",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/782706235120332800","2016/10/02 22:18:03","@jonobavin Hi Jono, we’re in the process of reinstating the site now. It’s not a quick job, the clean-up and demolition of the silo needs...",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/782696442028666880","2016/10/02 21:39:08","@MichaelFieldNZ Hi Michael, this isn't ours: https://t.co/G8fZHqNj2i. There's an update on sourcing here: https://t.co/O5skmrcsKD Thanks",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/781760112423645184","2016/09/30 07:38:29","@GrantSc24289660 Thanks for this, sorry you didn't get chance to ask your questions. Bit of info here if that helps: https://t.co/iB9vWrLHLI",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781759041546571776","2016/09/30 07:34:14","@m_herbert Hi Matthew, will find out what the story is, ta.",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/781725978980524032","2016/09/30 05:22:51","@PaulJohnsonnz Haven't had the pleasure of viewing yet Paul, where did you see it?!?",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781690800115593216","2016/09/30 03:03:04","We've been up and down the country, catching up with our farmers to chat about our results and our strategy. https://t.co/oUXwd8m8bd",,1,0,2,
"Twitter/X","https://x.com/Fonterra/status/781634720022921217","2016/09/29 23:20:13","#InternationalCoffeeDay is tomorrow,  so this morning we said thanks to some of our early risers with a coffee. #431AM https://t.co/vJneT7tYOv",,0,2,11,
"Twitter/X","https://x.com/Fonterra/status/781613599714189312","2016/09/29 21:56:18","@GrantSc24289660 looks like a bit of rain is also headed your way, but more rainbows as well! @eliznz",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781612211898900480","2016/09/29 21:50:47","ICYMI Mark Robinson from Southland/Otago chats to Dom @TheCountry about the positive outlook and our Annual Results https://t.co/HrguXcccm6",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781578743349284864","2016/09/29 19:37:48","@luijten_82 thanks, we do try our best! Hope the season's going well for you so far, cheers!",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/781397453119422464","2016/09/29 07:37:25","@eliznz Thanks heaps Elizabeth, really appreciate the pic! Should have had a look for the pot of gold while we were at it hey?!?",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781396203837673472","2016/09/29 07:32:27","@fairleigh_ag look forward to seeing all the magic, keep up the good work! #431AM",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781394975166566400","2016/09/29 07:27:34","@fairleigh_ag superb effort mate, love your work! #431AM @GoProANZ",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/781317099872333824","2016/09/29 02:18:07","@ladylactait sorry to hear that the resealable part isn't working, can you DM more info incl purchase location, date and contact details?",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781250036038504448","2016/09/28 21:51:38","@nzjuls Thanks Julie!",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781249965041524736","2016/09/28 21:51:21","@lacticaltd Also, our FS regional leadership model allows us to be more responsive to our farmers’ needs. Thanks heaps  @mwhurrell",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781249897123184641","2016/09/28 21:51:05","@lacticaltd …made up of deferred terms, bonus rewards dollars &amp; exclusive discounts, total rewards &amp; benefits total $30m. @mwhurrell",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781249822686838784","2016/09/28 21:50:47","@lacticaltd Hi Stu, we see Farm Source as more than a name change, key one here obviously farmer support packages… @mwhurrell",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781249327339560960","2016/09/28 21:48:49","@kiwifarming Hiya, we’ve completed 22 stores, with more in progress. Feel speed of the transition is right given financial climate! Cheers",,0,0,2,
"Twitter/X","https://x.com/Fonterra/status/781245070443806720","2016/09/28 21:31:54","@28WordAverage Hi Dominic, bit of reading here in Gripe one on this if you're interested, many thanks https://t.co/jLMQHpQWM9",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781244829275598849","2016/09/28 21:30:56","@Davidxvx ... between 1990 and 2014. Many thanks",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/781244785361235968","2016/09/28 21:30:46","@Davidxvx BTW improving practices on farm has decreased dairy industry’s emissions of methane and nitric oxide per kgMS of about 20%...",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781244575583121408","2016/09/28 21:29:56","@Davidxvx Hi David, we're investing in research including in New Zealand through the Pastoral Greenhouse Gas Research Consortium...",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/781244110002806784","2016/09/28 21:28:05","@Witchaywoman Hi Jackie, we're addressing common feedback we get through conversations, media, social etc... sorry if that's unclear, thanks",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/781243758964645888","2016/09/28 21:26:41","@NZJon Hi Jon, have a look at Gripe 3 here, we're increasing efficiency while looking for better solution: https://t.co/jLMQHpQWM9 Thanks",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780948543011901440","2016/09/28 01:53:36","Here are the entries so far for our Milk for Schools colouring in competition, you can enter by posting on our wall. https://t.co/DOzh2YZyiJ",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780947830496038913","2016/09/28 01:50:46","@evelighter Hi Janelle, it's all about keeping the light away from the milk to avoid damage to Vitamins B2 and A: https://t.co/K88E9wD8WU",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780920132994424832","2016/09/28 00:00:43","@farmgeek ...infrastructure, bridges and culverts and fencing to exclude dairy cattle from waterways, thanks heaps 2/2",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780920018716413952","2016/09/28 00:00:15","@farmgeek Hiya, sorry for delay in coming back. The $1bn is our 10.5K farmers investments on farm including effluent storage... 1/2",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/780892435656216577","2016/09/27 22:10:39","@NZJon as we work to become less reliant on coal, we continue to develop alternative, renewable sources. Gripe 3: https://t.co/5tollDhfZK",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780884784671182848","2016/09/27 21:40:15","It's #WorldSchoolMilkDay! Keep the kids entertained with our Milk for Schools colouring in competition - https://t.co/kj7YUFx6NH https://t.co/QvCNmmGUsx",,0,4,1,
"Twitter/X","https://x.com/Fonterra/status/780873765668261888","2016/09/27 20:56:28","@davecochrane ...we're taking this feedback on board, thanks for this.",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780873703772917760","2016/09/27 20:56:13","@davecochrane Thanks for this Dave, this work is all about addressing the gripes folk have with us and getting our side out there - but yes,",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/780873422456827904","2016/09/27 20:55:06","@raf_rasile More DCC bait here I see ;) Enjoy the break Raf!",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/780707950440517632","2016/09/27 09:57:34","@damianchristie @farmgeek Touché :)",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/780704091865423872","2016/09/27 09:42:14","@farmgeek Will get some details and come back John, thanks.",,2,0,1,
"Twitter/X","https://x.com/Fonterra/status/780640664467836928","2016/09/27 05:30:12","They say “we’re destroying our environment.” Find out the other side of the story here – https://t.co/jLMQHpQWM9 https://t.co/MZq1J1f90V",,10,13,22,
"Twitter/X","https://x.com/Fonterra/status/780619971386744833","2016/09/27 04:07:59","Dirk Sieling, Co-chair of the first G&amp;R review discusses the new recommendation
https://t.co/ypT99taVLp https://t.co/xPEtZ2SW6q",,0,2,0,
"Twitter/X","https://x.com/Fonterra/status/780610416057561088","2016/09/27 03:30:00","Our Anlene team celebrates 25 years in Singapore with 50,000 locals exercising to raise funds for a good cause. https://t.co/GcGxSjsLV6 https://t.co/1ILsCH7UMq",,0,2,6,
"Twitter/X","https://x.com/Fonterra/status/780594526775758848","2016/09/27 02:26:52","Our Pahiatua site is providing a chance for students to gain real work experience through the Gateway Programme https://t.co/WnZqX0VSkn https://t.co/NAjj7U0FWS",,0,1,3,
"Twitter/X","https://x.com/Fonterra/status/780549572955254785","2016/09/26 23:28:14","Our Fonterra Grass Roots Fund has helped Trident School's Yr13 class build solar panels that reduce their power bill https://t.co/LuFwhemGK5",,0,3,0,
"Twitter/X","https://x.com/Fonterra/status/780313153074638848","2016/09/26 07:48:47","@Lewisridge_Farm Thanks for this Chris, very much appreciated hey. Tough questions all part of commitments and gripes, think it's important!",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/780215161629966336","2016/09/26 01:19:24","In August, our NZ milk collection reached 96 million kgMS, catch up on all the dairy trends in the September GDU, https://t.co/wTrng8VaeO https://t.co/nYseWDoB5b",,0,2,2,
"Twitter/X","https://x.com/Fonterra/status/779787513326018560","2016/09/24 21:00:05","Bringing the classroom to the farm and teaching kids about the grass to glass journey https://t.co/DVlQOqpubH https://t.co/cDraLpDZQm",,0,6,11,
"Twitter/X","https://x.com/Fonterra/status/779582053335519233","2016/09/24 07:23:40","@dfogarty6 This is actually genius! Thanks loads #431AM",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/779477591229018112","2016/09/24 00:28:34","@lovedominionrd ...feedback hey, animal welfare and caring for our natural resources absolutely priorities for us hey. Many thanks",,1,0,0,
"Twitter/X","https://x.com/Fonterra/status/779477412006338560","2016/09/24 00:27:51","@lovedominionrd ...https://t.co/lwLtWUndDi, as well as all the material in commitments https://t.co/QnqdoqyUx7. Thanks for the thoughtful...",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779477006542970881","2016/09/24 00:26:14","@lovedominionrd Thanks heaps, if it ok I'll share a couple of links along these lines on where we're at now, ie https://t.co/WAf1EUwpHe and",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779474581652250624","2016/09/24 00:16:36","@lovedominionrd what this is all about. Many thanks for the tweets, cheers",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779474479374151680","2016/09/24 00:16:12","@lovedominionrd Hiya, taking the feedback on terminology on board here. Absolutely wanting to address criticisms folk have of us, it's...",,3,0,0,
"Twitter/X","https://x.com/Fonterra/status/779458989264216064","2016/09/23 23:14:39","@Opunake56 thanks for the feedback, we'll pass it on to the team. Cheers",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779445029576122368","2016/09/23 22:19:11","@MooreBnmoore Thanks Ben, hope its been good for you hey. @Lewisridge_Farm @CraigLittin",,0,0,1,
"Twitter/X","https://x.com/Fonterra/status/779444773534834688","2016/09/23 22:18:10","@00k Hiya, this isn't a defined group as such, this is just feedback we get through social, emails etc. Cheers!",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779190400233852928","2016/09/23 05:27:22","@macgillieion we also acknowledge how we're working to maintain our natural resources in Gripe 2: https://t.co/jLMQHpQWM9",,0,0,0,
"Twitter/X","https://x.com/Fonterra/status/779153348842823680","2016/09/23 03:00:08","Share your tips for springing out of bed in the AM &amp; you could win an iPhone 7! #431AM T&amp;Cs https://t.co/YzHuEPKDiJ https://t.co/azfMBg9WNM",,12,2,8,
"Twitter/X","https://x.com/Fonterra/status/779129572583313408","2016/09/23 01:25:40","@BlackTulipJu for now we have our new sourcing standard policy which we announced a few weeks ago: https://t.co/g7OaWwH34a",,1,0,0,
